CIN,Company Name,Status
U37200HR2022PTC104674,REIFEN PROCESSORS PRIVATE LIMITED,Active
U40106GJ2022OPC132947,SARVOTTAM SOLAR (OPC) PRIVATE LIMITED,Active
U74999AP2022PTC122538,SCALERHINO PRIVATE LIMITED,Active
U67100WB2022PTC254090,RAKRAS SOLUTIONS PRIVATE LIMITED,Active
U74300WB2022PTC256402,MEDIAKULT PRIVATE LIMITED,Active
U72900KA2022PTC165116,MIASIESTAAI PRIVATE LIMITED,Active
U72900DL2022PTC399162,GALACTIC INNOVATIONS PRIVATE LIMITED,Active
U60100HR2022PTC105852,P K ROAD CARRIER PRIVATE LIMITED,Active
U80301PB2022PTC055605,RIGHT2FLIGHT IMMIGRATION SERVICES PRIVATE LIMITED,Active
U52605CH2022OPC044309,NYCAZA (OPC) PRIVATE LIMITED,Active
U63040DL2022PTC398116,RAPIDEXO LOGISTICS SOLUTIONS PRIVATE LIMITED,Active
U72900KA2022PTC159903,ANSTAND IT SYSTEMS PRIVATE LIMITED,Active
